FundamentalTime,FundamentalValue
1612522753700000000,100000
1612522753800000000,100000
1612522753900000000,100000
1612522754000000000,100000
1612522754100000000,100000
1612522754200000000,100000
1612522754300000000,100000
1612522754400000000,100000
1612522754500000000,100000
1612522754600000000,100000
1612522754700000000,100000
1612522754800000000,100000
1612522754900000000,100000
1612522755000000000,100000
1612522755100000000,100000
1612522755200000000,100000
1612522755300000000,100000
1612522755400000000,100000
1612522755500000000,100000
1612522755600000000,100000
1612522755700000000,100000
1612522755800000000,100000
1612522755900000000,100000
1612522756000000000,100000
1612522756100000000,100000
1612522756200000000,100000
1612522756300000000,100000
1612522756400000000,100000
1612522756500000000,100000
1612522756600000000,100000
1612522756700000000,100000
1612522756800000000,100000
1612522756900000000,100000
1612522757000000000,100000
1612522757100000000,100000
1612522757200000000,100000
1612522757300000000,100000
1612522757400000000,100000
1612522757500000000,100000
1612522757600000000,100000
1612522757700000000,100000
1612522757800000000,100000
1612522757900000000,100000
1612522758000000000,100000
1612522758100000000,100000
1612522758200000000,100000
1612522758300000000,100000
1612522758400000000,100000
1612522758500000000,100000
1612522758600000000,100000
1612522758700000000,100000
1612522758800000000,100000
1612522758900000000,100000
1612522759000000000,100000
1612522759100000000,100000
1612522759200000000,100000
1612522759300000000,100000
1612522759400000000,100000
1612522759500000000,100000
1612522759600000000,100000
1612522759700000000,100000
1612522759800000000,100000
1612522759900000000,100000
1612522760000000000,100000
1612522760100000000,100000
1612522760200000000,100000
1612522760300000000,100000
1612522760400000000,100000
1612522760500000000,100000
1612522760600000000,100000
1612522760700000000,100000
1612522760800000000,100000
1612522760900000000,100000
1612522761000000000,100000
1612522761100000000,100000
1612522761200000000,100000
1612522761300000000,100000
1612522761400000000,100000
1612522761500000000,100000
1612522761600000000,100000
1612522761700000000,100000
1612522761800000000,100000
1612522761900000000,100000
1612522762000000000,100000
1612522762100000000,100000
1612522762200000000,100000
1612522762300000000,100000
1612522762400000000,100000
1612522762500000000,100000
1612522762600000000,100000
1612522762700000000,100000
1612522762800000000,100000
1612522762900000000,100000
1612522763000000000,100000
1612522763100000000,100000
1612522763200000000,100000
1612522763300000000,100000
1612522763400000000,100000
1612522763500000000,100000
1612522763600000000,100000
1612522763700000000,100000
1612522763800000000,100000
1612522763900000000,100000
1612522764000000000,100000
1612522764100000000,100000
1612522764200000000,100000
1612522764300000000,100000
1612522764400000000,100000
1612522764500000000,100000
1612522764600000000,100000
1612522764700000000,100000
1612522764800000000,100000
1612522764900000000,100000
1612522765000000000,100000
1612522765100000000,100000
1612522765200000000,100000
1612522765300000000,100000
1612522765400000000,100000
1612522765500000000,100000
1612522765600000000,100000
1612522765700000000,100000
1612522765800000000,100000
1612522765900000000,100000
1612522766000000000,100000
1612522766100000000,100000
1612522766200000000,100000
1612522766300000000,100000
1612522766400000000,100000
1612522766500000000,100000
1612522766600000000,100000
1612522766700000000,100000
1612522766800000000,100000
1612522766900000000,100000
1612522767000000000,100000
1612522767100000000,100000
1612522767200000000,100000
1612522767300000000,100000
1612522767400000000,100000
1612522767500000000,100000
1612522767600000000,100000
1612522767700000000,100000
1612522767800000000,100000
1612522767900000000,100000
1612522768000000000,100000
1612522768100000000,100000
1612522768200000000,100000
1612522768300000000,100000
1612522768400000000,100000
1612522768500000000,100000
1612522768600000000,100000
1612522768700000000,100000
1612522768800000000,100000
1612522768900000000,100000
1612522769000000000,100000
1612522769100000000,100000
1612522769200000000,100000
1612522769300000000,100000
1612522769400000000,100000
1612522769500000000,100000
1612522769600000000,100000
1612522769700000000,100000
1612522769800000000,100000
1612522769900000000,100000
1612522770000000000,100000
1612522770100000000,100000
1612522770200000000,100000
1612522770300000000,100000
1612522770400000000,100000
1612522770500000000,100000
1612522770600000000,100000
1612522770700000000,100000
1612522770800000000,100000
1612522770900000000,100000
1612522771000000000,100000
1612522771100000000,100000
1612522771200000000,100000
1612522771300000000,100000
1612522771400000000,100000
1612522771500000000,100000
1612522771600000000,100000
1612522771700000000,100000
1612522771800000000,100000
1612522771900000000,100000
1612522772000000000,100000
1612522772100000000,100000
1612522772200000000,100000
1612522772300000000,100000
1612522772400000000,100000
1612522772500000000,100000
1612522772600000000,100000
1612522772700000000,100000
1612522772800000000,100000
1612522772900000000,100000
1612522773000000000,100000
1612522773100000000,100000
1612522773200000000,100000
1612522773300000000,100000
1612522773400000000,100000
1612522773500000000,100000
1612522773600000000,100000
1612522773700000000,100000
1612522773800000000,100000
1612522773900000000,100000
1612522774000000000,100000
1612522774100000000,100000
1612522774200000000,100000
1612522774300000000,100000
1612522774400000000,100000
1612522774500000000,100000
1612522774600000000,100000
1612522774700000000,100000
1612522774800000000,100000
1612522774900000000,100000
1612522775000000000,100000
1612522775100000000,100000
1612522775200000000,100000
1612522775300000000,100000
1612522775400000000,100000
1612522775500000000,100000
1612522775600000000,100000
1612522775700000000,100000
1612522775800000000,100000
1612522775900000000,100000
1612522776000000000,100000
1612522776100000000,100000
1612522776200000000,100000
1612522776300000000,100000
1612522776400000000,100000
1612522776500000000,100000
1612522776600000000,100000
1612522776700000000,100000
1612522776800000000,100000
1612522776900000000,100000
1612522777000000000,100000
1612522777100000000,100000
1612522777200000000,100000
1612522777300000000,100000
1612522777400000000,100000
1612522777500000000,100000
1612522777600000000,100000
1612522777700000000,100000
1612522777800000000,100000
1612522777900000000,100000
1612522778000000000,100000
1612522778100000000,100000
1612522778200000000,100000
1612522778300000000,100000
1612522778400000000,100000
1612522778500000000,100000
1612522778600000000,100000
1612522778700000000,100000
1612522778800000000,100000
1612522778900000000,100000
1612522779000000000,100000
1612522779100000000,100000
1612522779200000000,100000
1612522779300000000,100000
1612522779400000000,100000
1612522779500000000,100000
1612522779600000000,100000
1612522779700000000,100000
1612522779800000000,100000
1612522779900000000,100000
1612522780000000000,100000
1612522780100000000,100000
1612522780200000000,100000
1612522780300000000,100000
1612522780400000000,100000
1612522780500000000,100000
1612522780600000000,100000
1612522780700000000,100000
1612522780800000000,100000
1612522780900000000,100000
1612522781000000000,100000
1612522781100000000,100000
1612522781200000000,100000
1612522781300000000,100000
1612522781400000000,100000
1612522781500000000,100000
1612522781600000000,100000
1612522781700000000,100000
1612522781800000000,100000
1612522781900000000,100000
1612522782000000000,100000
1612522782100000000,100000
1612522782200000000,100000
1612522782300000000,100000
1612522782400000000,100000
1612522782500000000,100000
1612522782600000000,100000
1612522782700000000,100000
1612522782800000000,100000
1612522782900000000,100000
1612522783000000000,100000
1612522783100000000,100000
1612522783200000000,100000
1612522783300000000,100000
1612522783400000000,100000
1612522783500000000,100000
1612522783600000000,100000
1612522783700000000,100000
1612522783800000000,100000
1612522783900000000,100000
1612522784000000000,100000
1612522784100000000,100000
1612522784200000000,100000
1612522784300000000,100000
1612522784400000000,100000
1612522784500000000,100000
1612522784600000000,100000
1612522784700000000,100000
1612522784800000000,100000
1612522784900000000,100000
1612522785000000000,100000
1612522785100000000,100000
1612522785200000000,100000
1612522785300000000,100000
1612522785400000000,100000
1612522785500000000,100000
1612522785600000000,100000
1612522785700000000,100000
1612522785800000000,100000
1612522785900000000,100000
1612522786000000000,100000
1612522786100000000,100000
1612522786200000000,100000
1612522786300000000,100000
1612522786400000000,100000
1612522786500000000,100000
1612522786600000000,100000
1612522786700000000,100000
1612522786800000000,100000
1612522786900000000,100000
1612522787000000000,100000
1612522787100000000,100000
1612522787200000000,100000
1612522787300000000,100000
1612522787400000000,100000
1612522787500000000,100000
1612522787600000000,100000
1612522787700000000,100000
1612522787800000000,100000
1612522787900000000,100000
1612522788000000000,100000
1612522788100000000,100000
1612522788200000000,100000
1612522788300000000,100000
1612522788400000000,100000
1612522788500000000,100000
1612522788600000000,100000
1612522788700000000,100000
1612522788800000000,100000
1612522788900000000,100000
1612522789000000000,100000
1612522789100000000,100000
1612522789200000000,100000
1612522789300000000,100000
1612522789400000000,100000
1612522789500000000,100000
1612522789600000000,100000
1612522789700000000,100000
1612522789800000000,100000
1612522789900000000,100000
1612522790000000000,100000
1612522790100000000,100000
1612522790200000000,100000
1612522790300000000,100000
1612522790400000000,100000
1612522790500000000,100000
1612522790600000000,100000
1612522790700000000,100000
1612522790800000000,100000
1612522790900000000,100000
1612522791000000000,100000
1612522791100000000,100000
1612522791200000000,100000
1612522791300000000,100000
1612522791400000000,100000
1612522791500000000,100000
1612522791600000000,100000
1612522791700000000,100000
1612522791800000000,100000
1612522791900000000,100000
1612522792000000000,100000
1612522792100000000,100000
1612522792200000000,100000
1612522792300000000,100000
1612522792400000000,100000
1612522792500000000,100000
1612522792600000000,100000
1612522792700000000,100000
1612522792800000000,100000
1612522792900000000,100000
1612522793000000000,100000
1612522793100000000,100000
1612522793200000000,100000
