EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,ABM
1612519847226902769,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:10:47,ABM,27.0,Side.BID,263165.0,,,99973.0,False,False,False,False,
1612519847243384301,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:10:47,ABM,14.0,Side.BID,263165.0,99973.0,,99973.0,False,False,False,False,
1612519847243384301,HOLDINGS_UPDATED,,1105,MomentumAgent,-93869272.0,,,,,,,,,,,,,1039.0
1612519847243384351,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:10:47,ABM,13.0,Side.BID,263165.0,99973.0,,99973.0,False,False,False,False,
1612519847243384351,HOLDINGS_UPDATED,,1105,MomentumAgent,-95168921.0,,,,,,,,,,,,,1052.0
1612519880946145007,BID_DEPTH,"[(99972, 68)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519880946145007,ASK_DEPTH,"[(99973, 287)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519880946145007,IMBALANCE,"[68, 287]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519880946145007,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:11:20,ABM,100.0,Side.BID,263188.0,,,99973.0,False,False,False,False,
1612519880962626539,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:11:20,ABM,87.0,Side.BID,263188.0,99973.0,,99973.0,False,False,False,False,
1612519880962626539,HOLDINGS_UPDATED,,1105,MomentumAgent,-103866572.0,,,,,,,,,,,,,1139.0
1612519880962626589,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:11:20,ABM,13.0,Side.BID,263188.0,99973.0,,99973.0,False,False,False,False,
1612519880962626589,HOLDINGS_UPDATED,,1105,MomentumAgent,-105166221.0,,,,,,,,,,,,,1152.0
1612519897135893557,BID_DEPTH,"[(99971, 67)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519897135893557,ASK_DEPTH,"[(99972, 161)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519897135893557,IMBALANCE,"[67, 161]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519897135893557,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:11:37,ABM,400.0,Side.BID,263199.0,,,99972.0,False,False,False,False,
1612519897152375089,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:11:37,ABM,61.0,Side.BID,263199.0,99972.0,,99972.0,False,False,False,False,
1612519897152375089,HOLDINGS_UPDATED,,1105,MomentumAgent,-111264513.0,,,,,,,,,,,,,1213.0
1612519897152375139,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:11:37,ABM,100.0,Side.BID,263199.0,99972.0,,99972.0,False,False,False,False,
1612519897152375139,HOLDINGS_UPDATED,,1105,MomentumAgent,-121261713.0,,,,,,,,,,,,,1313.0
1612519897152375189,ORDER_ACCEPTED,,1105,MomentumAgent,,2021-02-05 10:11:37,ABM,239.0,Side.BID,263199.0,,,99972.0,False,False,False,False,
1612519902397058653,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:11:37,ABM,18.0,Side.BID,263199.0,99972.0,,99972.0,False,False,False,False,
1612519902397058653,HOLDINGS_UPDATED,,1105,MomentumAgent,-123061209.0,,,,,,,,,,,,,1331.0
1612519904436735814,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:11:37,ABM,100.0,Side.BID,263199.0,99972.0,,99972.0,False,False,False,False,
1612519904436735814,HOLDINGS_UPDATED,,1105,MomentumAgent,-133058409.0,,,,,,,,,,,,,1431.0
1612519905703719444,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:11:37,ABM,100.0,Side.BID,263199.0,99972.0,,99972.0,False,False,False,False,
1612519905703719444,HOLDINGS_UPDATED,,1105,MomentumAgent,-143055609.0,,,,,,,,,,,,,1531.0
1612519916645928044,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:11:37,ABM,21.0,Side.BID,263199.0,99972.0,,99972.0,False,False,False,False,
1612519916645928044,HOLDINGS_UPDATED,,1105,MomentumAgent,-145155021.0,,,,,,,,,,,,,1552.0
1612519981283888540,BID_DEPTH,"[(99969, 54)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519981283888540,ASK_DEPTH,"[(99970, 270)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519981283888540,IMBALANCE,"[54, 270]",1105,MomentumAgent,,,,,,,,,,,,,,
1612519981283888540,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:13:01,ABM,100.0,Side.BID,263267.0,,,99970.0,False,False,False,False,
1612519981300370072,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:13:01,ABM,70.0,Side.BID,263267.0,99970.0,,99970.0,False,False,False,False,
1612519981300370072,HOLDINGS_UPDATED,,1105,MomentumAgent,-152152921.0,,,,,,,,,,,,,1622.0
1612519981300370122,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:13:01,ABM,30.0,Side.BID,263267.0,99970.0,,99970.0,False,False,False,False,
1612519981300370122,HOLDINGS_UPDATED,,1105,MomentumAgent,-155152021.0,,,,,,,,,,,,,1652.0
1612520009056558354,BID_DEPTH,"[(99969, 36)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520009056558354,ASK_DEPTH,"[(99970, 281)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520009056558354,IMBALANCE,"[36, 281]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520009056558354,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:13:29,ABM,400.0,Side.BID,263294.0,,,99970.0,False,False,False,False,
1612520009073039886,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:13:29,ABM,181.0,Side.BID,263294.0,99970.0,,99970.0,False,False,False,False,
1612520009073039886,HOLDINGS_UPDATED,,1105,MomentumAgent,-173246591.0,,,,,,,,,,,,,1833.0
1612520009073039936,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:13:29,ABM,100.0,Side.BID,263294.0,99970.0,,99970.0,False,False,False,False,
1612520009073039936,HOLDINGS_UPDATED,,1105,MomentumAgent,-183243591.0,,,,,,,,,,,,,1933.0
1612520009073039986,ORDER_ACCEPTED,,1105,MomentumAgent,,2021-02-05 10:13:29,ABM,119.0,Side.BID,263294.0,,,99970.0,False,False,False,False,
1612520009552042622,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:13:29,ABM,100.0,Side.BID,263294.0,99970.0,,99970.0,False,False,False,False,
1612520009552042622,HOLDINGS_UPDATED,,1105,MomentumAgent,-193240591.0,,,,,,,,,,,,,2033.0
1612520012903560165,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:13:29,ABM,12.0,Side.BID,263294.0,99970.0,,99970.0,False,False,False,False,
1612520012903560165,HOLDINGS_UPDATED,,1105,MomentumAgent,-194440231.0,,,,,,,,,,,,,2045.0
1612520042478937823,BID_DEPTH,"[(99975, 239)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520042478937823,ASK_DEPTH,"[(99976, 488)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520042478937823,IMBALANCE,"[239, 488]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520042478937823,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:14:02,ABM,100.0,Side.BID,263321.0,,,99976.0,False,False,False,False,
1612520042495419355,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:14:02,ABM,88.0,Side.BID,263321.0,99976.0,,99976.0,False,False,False,False,
1612520042495419355,HOLDINGS_UPDATED,,1105,MomentumAgent,-203238119.0,,,,,,,,,,,,,2133.0
1612520042495419405,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:14:02,ABM,12.0,Side.BID,263321.0,99976.0,,99976.0,False,False,False,False,
1612520042495419405,HOLDINGS_UPDATED,,1105,MomentumAgent,-204437831.0,,,,,,,,,,,,,2145.0
1612520051480326544,BID_DEPTH,"[(99972, 9)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520051480326544,ASK_DEPTH,"[(99975, 61)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520051480326544,IMBALANCE,"[9, 61]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520051480326544,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:14:11,ABM,100.0,Side.BID,263330.0,,,99975.0,False,False,False,False,
1612520051496808076,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:14:11,ABM,61.0,Side.BID,263330.0,99975.0,,99975.0,False,False,False,False,
1612520051496808076,HOLDINGS_UPDATED,,1105,MomentumAgent,-210536306.0,,,,,,,,,,,,,2206.0
1612520051496808126,ORDER_ACCEPTED,,1105,MomentumAgent,,2021-02-05 10:14:11,ABM,39.0,Side.BID,263330.0,,,99975.0,False,False,False,False,
1612520052859692337,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:14:11,ABM,39.0,Side.BID,263330.0,99975.0,,99975.0,False,False,False,False,
1612520052859692337,HOLDINGS_UPDATED,,1105,MomentumAgent,-214435331.0,,,,,,,,,,,,,2245.0
1612520071697195708,BID_DEPTH,"[(99980, 45)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520071697195708,ASK_DEPTH,"[(99981, 280)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520071697195708,IMBALANCE,"[45, 280]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520071697195708,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:14:31,ABM,100.0,Side.BID,263351.0,,,99981.0,False,False,False,False,
1612520071713677240,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:14:31,ABM,95.0,Side.BID,263351.0,99981.0,,99981.0,False,False,False,False,
1612520071713677240,HOLDINGS_UPDATED,,1105,MomentumAgent,-223933526.0,,,,,,,,,,,,,2340.0
1612520071713677290,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:14:31,ABM,5.0,Side.BID,263351.0,99981.0,,99981.0,False,False,False,False,
1612520071713677290,HOLDINGS_UPDATED,,1105,MomentumAgent,-224433431.0,,,,,,,,,,,,,2345.0
1612520101581357055,BID_DEPTH,"[(99981, 20)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520101581357055,ASK_DEPTH,[],1105,MomentumAgent,,,,,,,,,,,,,,
1612520101581357055,IMBALANCE,"[20, 0]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520122490027649,BID_DEPTH,"[(99980, 177)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520122490027649,ASK_DEPTH,"[(100007, 59)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520122490027649,IMBALANCE,"[177, 59]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520122490027649,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:15:22,ABM,100.0,Side.BID,263392.0,,,100007.0,False,False,False,False,
1612520122506509181,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:15:22,ABM,59.0,Side.BID,263392.0,100007.0,,100007.0,False,False,False,False,
1612520122506509181,HOLDINGS_UPDATED,,1105,MomentumAgent,-230333844.0,,,,,,,,,,,,,2404.0
1612520122506509231,ORDER_ACCEPTED,,1105,MomentumAgent,,2021-02-05 10:15:22,ABM,41.0,Side.BID,263392.0,,,100007.0,False,False,False,False,
1612520127857342161,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:15:22,ABM,41.0,Side.BID,263392.0,100007.0,,100007.0,False,False,False,False,
1612520127857342161,HOLDINGS_UPDATED,,1105,MomentumAgent,-234434131.0,,,,,,,,,,,,,2445.0
1612520129138915373,BID_DEPTH,"[(99980, 177)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520129138915373,ASK_DEPTH,"[(100004, 59)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520129138915373,IMBALANCE,"[177, 59]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520129138915373,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:15:29,ABM,100.0,Side.BID,263395.0,,,100004.0,False,False,False,False,
1612520129155396905,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:15:29,ABM,59.0,Side.BID,263395.0,100004.0,,100004.0,False,False,False,False,
1612520129155396905,HOLDINGS_UPDATED,,1105,MomentumAgent,-240334367.0,,,,,,,,,,,,,2504.0
1612520129155396955,ORDER_ACCEPTED,,1105,MomentumAgent,,2021-02-05 10:15:29,ABM,41.0,Side.BID,263395.0,,,100004.0,False,False,False,False,
1612520130856800142,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:15:29,ABM,41.0,Side.BID,263395.0,100004.0,,100004.0,False,False,False,False,
1612520130856800142,HOLDINGS_UPDATED,,1105,MomentumAgent,-244434531.0,,,,,,,,,,,,,2545.0
1612520194299151909,BID_DEPTH,"[(99980, 12)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520194299151909,ASK_DEPTH,[],1105,MomentumAgent,,,,,,,,,,,,,,
1612520194299151909,IMBALANCE,"[12, 0]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520251735852630,BID_DEPTH,"[(100004, 100)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520251735852630,ASK_DEPTH,[],1105,MomentumAgent,,,,,,,,,,,,,,
1612520251735852630,IMBALANCE,"[100, 0]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520279057643119,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:13:29,ABM,7.0,Side.BID,263294.0,99970.0,,99970.0,False,False,False,False,
1612520279057643119,HOLDINGS_UPDATED,,1105,MomentumAgent,-245134321.0,,,,,,,,,,,,,2552.0
1612520292066523445,BID_DEPTH,"[(99969, 40)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520292066523445,ASK_DEPTH,"[(99986, 80)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520292066523445,IMBALANCE,"[40, 80]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520292066523445,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:18:12,ABM,100.0,Side.BID,263519.0,,,99986.0,False,False,False,False,
1612520292083004977,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:12,ABM,80.0,Side.BID,263519.0,99986.0,,99986.0,False,False,False,False,
1612520292083004977,HOLDINGS_UPDATED,,1105,MomentumAgent,-253133201.0,,,,,,,,,,,,,2632.0
1612520292083005027,ORDER_ACCEPTED,,1105,MomentumAgent,,2021-02-05 10:18:12,ABM,20.0,Side.BID,263519.0,,,99986.0,False,False,False,False,
0,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:12,ABM,20.0,Side.BID,263519.0,99986.0,,99986.0,False,False,False,False,
0,HOLDINGS_UPDATED,,1105,MomentumAgent,-255132921.0,,,,,,,,,,,,,2652.0
1612520320741480531,BID_DEPTH,"[(99981, 61)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520320741480531,ASK_DEPTH,"[(99982, 159)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520320741480531,IMBALANCE,"[61, 159]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520320741480531,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,600.0,Side.BID,263555.0,,,99982.0,False,False,False,False,
1612520320757962063,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,59.0,Side.BID,263555.0,99982.0,,99982.0,False,False,False,False,
1612520320757962063,HOLDINGS_UPDATED,,1105,MomentumAgent,-261031859.0,,,,,,,,,,,,,2711.0
1612520320757962113,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,100.0,Side.BID,263555.0,99982.0,,99982.0,False,False,False,False,
1612520320757962113,HOLDINGS_UPDATED,,1105,MomentumAgent,-271030059.0,,,,,,,,,,,,,2811.0
1612520320757962163,ORDER_ACCEPTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,441.0,Side.BID,263555.0,,,99982.0,False,False,False,False,
1612520322143945792,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,100.0,Side.BID,263555.0,99982.0,,99982.0,False,False,False,False,
1612520322143945792,HOLDINGS_UPDATED,,1105,MomentumAgent,-281028259.0,,,,,,,,,,,,,2911.0
1612520342827167046,BID_DEPTH,"[(99982, 341)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520342827167046,ASK_DEPTH,"[(99986, 32)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520342827167046,IMBALANCE,"[341, 32]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520342827167046,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:19:02,ABM,100.0,Side.BID,263571.0,,,99986.0,False,False,False,False,
1612520342843648578,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:19:02,ABM,32.0,Side.BID,263571.0,99986.0,,99986.0,False,False,False,False,
1612520342843648578,HOLDINGS_UPDATED,,1105,MomentumAgent,-284227811.0,,,,,,,,,,,,,2943.0
1612520342843648628,ORDER_ACCEPTED,,1105,MomentumAgent,,2021-02-05 10:19:02,ABM,68.0,Side.BID,263571.0,,,99986.0,False,False,False,False,
1612520345447428495,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:19:02,ABM,68.0,Side.BID,263571.0,99986.0,,99986.0,False,False,False,False,
1612520345447428495,HOLDINGS_UPDATED,,1105,MomentumAgent,-291026859.0,,,,,,,,,,,,,3011.0
1612520348179162273,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,100.0,Side.BID,263555.0,99982.0,,99982.0,False,False,False,False,
1612520348179162273,HOLDINGS_UPDATED,,1105,MomentumAgent,-301025059.0,,,,,,,,,,,,,3111.0
1612520352057786304,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,100.0,Side.BID,263555.0,99982.0,,99982.0,False,False,False,False,
1612520352057786304,HOLDINGS_UPDATED,,1105,MomentumAgent,-311023259.0,,,,,,,,,,,,,3211.0
1612520354174508931,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,7.0,Side.BID,263555.0,99982.0,,99982.0,False,False,False,False,
1612520354174508931,HOLDINGS_UPDATED,,1105,MomentumAgent,-311723133.0,,,,,,,,,,,,,3218.0
1612520354279870968,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,100.0,Side.BID,263555.0,99982.0,,99982.0,False,False,False,False,
1612520354279870968,HOLDINGS_UPDATED,,1105,MomentumAgent,-321721333.0,,,,,,,,,,,,,3318.0
0,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:40,ABM,34.0,Side.BID,263555.0,99982.0,,99982.0,False,False,False,False,
0,HOLDINGS_UPDATED,,1105,MomentumAgent,-325120721.0,,,,,,,,,,,,,3352.0
1612520361241278826,BID_DEPTH,"[(99979, 70)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520361241278826,ASK_DEPTH,"[(99981, 39)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520361241278826,IMBALANCE,"[70, 39]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520361241278826,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:19:21,ABM,3.0,Side.BID,263593.0,,,99981.0,False,False,False,False,
1612520361257760358,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:19:21,ABM,3.0,Side.BID,263593.0,99981.0,,99981.0,False,False,False,False,
1612520361257760358,HOLDINGS_UPDATED,,1105,MomentumAgent,-325420664.0,,,,,,,,,,,,,3355.0
1612520364596476369,BID_DEPTH,"[(99981, 64)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520364596476369,ASK_DEPTH,"[(99982, 174)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520364596476369,IMBALANCE,"[64, 174]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520364596476369,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:19:24,ABM,100.0,Side.BID,263597.0,,,99982.0,False,False,False,False,
1612520364612957901,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:19:24,ABM,66.0,Side.BID,263597.0,99982.0,,99982.0,False,False,False,False,
1612520364612957901,HOLDINGS_UPDATED,,1105,MomentumAgent,-332019476.0,,,,,,,,,,,,,3421.0
1612520364612957951,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:19:24,ABM,8.0,Side.BID,263597.0,99982.0,,99982.0,False,False,False,False,
1612520364612957951,HOLDINGS_UPDATED,,1105,MomentumAgent,-332819332.0,,,,,,,,,,,,,3429.0
1612520364612958001,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:19:24,ABM,26.0,Side.BID,263597.0,99982.0,,99982.0,False,False,False,False,
1612520364612958001,HOLDINGS_UPDATED,,1105,MomentumAgent,-335418864.0,,,,,,,,,,,,,3455.0
1612520389644656394,BID_DEPTH,"[(99979, 62)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520389644656394,ASK_DEPTH,"[(99980, 203)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520389644656394,IMBALANCE,"[62, 203]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520389644656394,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:19:49,ABM,100.0,Side.BID,263615.0,,,99980.0,False,False,False,False,
1612520389661137926,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:19:49,ABM,100.0,Side.BID,263615.0,99980.0,,99980.0,False,False,False,False,
1612520389661137926,HOLDINGS_UPDATED,,1105,MomentumAgent,-345416864.0,,,,,,,,,,,,,3555.0
1612520462718263555,BID_DEPTH,"[(99980, 24)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520462718263555,ASK_DEPTH,"[(99981, 370)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520462718263555,IMBALANCE,"[24, 370]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520462718263555,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:21:02,ABM,100.0,Side.BID,263677.0,,,99981.0,False,False,False,False,
1612520462734745087,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:21:02,ABM,100.0,Side.BID,263677.0,99981.0,,99981.0,False,False,False,False,
1612520462734745087,HOLDINGS_UPDATED,,1105,MomentumAgent,-355414964.0,,,,,,,,,,,,,3655.0
1612520489167513842,BID_DEPTH,"[(99983, 84)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520489167513842,ASK_DEPTH,"[(99984, 162)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520489167513842,IMBALANCE,"[84, 162]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520489167513842,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:21:29,ABM,100.0,Side.BID,263703.0,,,99984.0,False,False,False,False,
1612520489183995374,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:21:29,ABM,59.0,Side.BID,263703.0,99984.0,,99984.0,False,False,False,False,
1612520489183995374,HOLDINGS_UPDATED,,1105,MomentumAgent,-361314020.0,,,,,,,,,,,,,3714.0
1612520489183995424,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:21:29,ABM,3.0,Side.BID,263703.0,99984.0,,99984.0,False,False,False,False,
1612520489183995424,HOLDINGS_UPDATED,,1105,MomentumAgent,-361613972.0,,,,,,,,,,,,,3717.0
1612520489183995474,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:21:29,ABM,38.0,Side.BID,263703.0,99984.0,,99984.0,False,False,False,False,
1612520489183995474,HOLDINGS_UPDATED,,1105,MomentumAgent,-365413364.0,,,,,,,,,,,,,3755.0
1612520490891096059,BID_DEPTH,"[(99984, 38)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520490891096059,ASK_DEPTH,"[(99985, 100)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520490891096059,IMBALANCE,"[38, 100]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520490891096059,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:21:30,ABM,100.0,Side.BID,263705.0,,,99985.0,False,False,False,False,
1612520490907577591,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:21:30,ABM,100.0,Side.BID,263705.0,99985.0,,99985.0,False,False,False,False,
1612520490907577591,HOLDINGS_UPDATED,,1105,MomentumAgent,-375411864.0,,,,,,,,,,,,,3855.0
1612520494323740097,BID_DEPTH,"[(99984, 38)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520494323740097,ASK_DEPTH,"[(99986, 32)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520494323740097,IMBALANCE,"[38, 32]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520494323740097,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:21:34,ABM,2.0,Side.BID,263707.0,,,99986.0,False,False,False,False,
1612520494340221629,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:21:34,ABM,2.0,Side.BID,263707.0,99986.0,,99986.0,False,False,False,False,
1612520494340221629,HOLDINGS_UPDATED,,1105,MomentumAgent,-375611836.0,,,,,,,,,,,,,3857.0
1612520515280363031,BID_DEPTH,"[(99987, 109)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520515280363031,ASK_DEPTH,"[(100014, 100)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520515280363031,IMBALANCE,"[109, 100]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520515280363031,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:21:55,ABM,100.0,Side.BID,263731.0,,,100014.0,False,False,False,False,
1612520515296844563,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:21:55,ABM,100.0,Side.BID,263731.0,100014.0,,100014.0,False,False,False,False,
1612520515296844563,HOLDINGS_UPDATED,,1105,MomentumAgent,-385613236.0,,,,,,,,,,,,,3957.0
1612520570538914229,BID_DEPTH,"[(100015, 94)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520570538914229,ASK_DEPTH,"[(100016, 208)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520570538914229,IMBALANCE,"[94, 208]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520570538914229,ORDER_SUBMITTED,,1105,MomentumAgent,,2021-02-05 10:22:50,ABM,40.0,Side.BID,263781.0,,,100016.0,False,False,False,False,
1612520570555395761,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:22:50,ABM,8.0,Side.BID,263781.0,100016.0,,100016.0,False,False,False,False,
1612520570555395761,HOLDINGS_UPDATED,,1105,MomentumAgent,-386413364.0,,,,,,,,,,,,,3965.0
1612520570555395811,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:22:50,ABM,32.0,Side.BID,263781.0,100016.0,,100016.0,False,False,False,False,
1612520570555395811,HOLDINGS_UPDATED,,1105,MomentumAgent,-389613876.0,,,,,,,,,,,,,3997.0
1612520598441296492,BID_DEPTH,"[(100003, 89)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520598441296492,ASK_DEPTH,"[(100009, 16)]",1105,MomentumAgent,,,,,,,,,,,,,,
1612520598441296492,IMBALANCE,"[89, 16]",1105,MomentumAgent,,,,,,,,,,,,,,
