,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,ABM,cash,holdings,mark_to_marked_holdings,total_depot_value,profit
5278,1612527300729200273,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:15:00,ABM,57.0,Side.BID,29280.0,99874.0,,99874.0,False,False,False,False,,,,,,
5287,1612527300729200323,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:15:00,ABM,100.0,Side.BID,29280.0,99874.0,,99874.0,False,False,False,False,,,,,,
5296,1612527300729200373,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:15:00,ABM,243.0,Side.BID,29280.0,99874.0,,99874.0,False,False,False,False,,,,,,
5309,1612527311072569019,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:15:11,ABM,100.0,Side.BID,29296.0,99872.0,,99872.0,False,False,False,False,,,,,,
5322,1612527333309593842,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:15:33,ABM,32.0,Side.BID,29318.0,99872.0,,99872.0,False,False,False,False,,,,,,
5335,1612527413920456565,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:16:53,ABM,54.0,Side.BID,29435.0,99869.0,,99869.0,False,False,False,False,,,,,,
5348,1612527458069025099,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:17:38,ABM,14.0,Side.BID,29516.0,99867.0,,99867.0,False,False,False,False,,,,,,
5357,1612527458069025149,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:17:38,ABM,86.0,Side.BID,29516.0,99867.0,,99867.0,False,False,False,False,,,,,,
5370,1612527544261060132,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:19:04,ABM,100.0,Side.BID,29621.0,99862.0,,99862.0,False,False,False,False,,,,,,
5383,1612527546609643858,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:19:06,ABM,42.0,Side.BID,29624.0,99864.0,,99864.0,False,False,False,False,,,,,,
5393,1612527555129427699,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:19:06,ABM,18.0,Side.BID,29624.0,99864.0,,99864.0,False,False,False,False,,,,,,
5402,1612527556996449941,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:19:06,ABM,40.0,Side.BID,29624.0,99864.0,,99864.0,False,False,False,False,,,,,,
5415,1612527581135137984,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:19:41,ABM,52.0,Side.BID,29671.0,99859.0,,99859.0,False,False,False,False,,,,,,
5425,1612527581417275491,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:19:41,ABM,14.0,Side.BID,29671.0,99859.0,,99859.0,False,False,False,False,,,,,,
5438,1612527622765565651,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:20:22,ABM,17.0,Side.BID,29722.0,99857.0,,99857.0,False,False,False,False,,,,,,
5447,1612527622765565701,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:20:22,ABM,83.0,Side.BID,29722.0,99857.0,,99857.0,False,False,False,False,,,,,,
5460,1612527711716795037,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:21:51,ABM,93.0,Side.BID,29838.0,99847.0,,99847.0,False,False,False,False,,,,,,
5470,1612527731964023206,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:21:51,ABM,7.0,Side.BID,29838.0,99847.0,,99847.0,False,False,False,False,,,,,,
5483,1612527733653474194,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:22:13,ABM,31.0,Side.BID,29882.0,99847.0,,99847.0,False,False,False,False,,,,,,
5492,1612527733653474244,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:22:13,ABM,69.0,Side.BID,29882.0,99847.0,,99847.0,False,False,False,False,,,,,,
5505,1612527780752811427,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:23:00,ABM,31.0,Side.BID,29931.0,99843.0,,99843.0,False,False,False,False,,,,,,
5515,1612527788298262742,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:23:00,ABM,69.0,Side.BID,29931.0,99843.0,,99843.0,False,False,False,False,,,,,,
5528,1612527793986236322,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:23:13,ABM,42.0,Side.BID,29941.0,99844.0,,99844.0,False,False,False,False,,,,,,
5538,1612527803645827111,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:23:13,ABM,58.0,Side.BID,29941.0,99844.0,,99844.0,False,False,False,False,,,,,,
5547,1612527809211522299,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:12:01,ABM,100.0,Side.BID,28986.0,99841.0,,99841.0,False,False,False,False,,,,,,
5556,1612527810280755512,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:12:01,ABM,100.0,Side.BID,28986.0,99841.0,,99841.0,False,False,False,False,,,,,,
5565,1612527811591037764,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:12:01,ABM,100.0,Side.BID,28986.0,99841.0,,99841.0,False,False,False,False,,,,,,
5574,1612527816739322467,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:12:01,ABM,6.0,Side.BID,28986.0,99841.0,,99841.0,False,False,False,False,,,,,,
5587,1612527835957830919,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:23:55,ABM,100.0,Side.BID,29981.0,99833.0,,99833.0,False,False,False,False,,,,,,
5600,1612527886213062673,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:24:46,ABM,17.0,Side.BID,30096.0,99831.0,,99831.0,False,False,False,False,,,,,,
5609,1612527886213062723,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:24:46,ABM,83.0,Side.BID,30096.0,99831.0,,99831.0,False,False,False,False,,,,,,
5622,1612527899452220129,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:24:59,ABM,30.0,Side.BID,30109.0,99829.0,,99829.0,False,False,False,False,,,,,,
5631,1612527899452220179,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:24:59,ABM,70.0,Side.BID,30109.0,99829.0,,99829.0,False,False,False,False,,,,,,
5644,1612527909761584682,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:25:09,ABM,100.0,Side.BID,30117.0,99829.0,,99829.0,False,False,False,False,,,,,,
5657,1612528004661860286,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:26:44,ABM,28.0,Side.BID,30244.0,99842.0,,99842.0,False,False,False,False,,,,,,
5666,1612528004661860336,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:26:44,ABM,72.0,Side.BID,30244.0,99842.0,,99842.0,False,False,False,False,,,,,,
5679,1612528013018679315,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:26:53,ABM,28.0,Side.BID,30254.0,99842.0,,99842.0,False,False,False,False,,,,,,
5688,1612528013018679365,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:26:53,ABM,72.0,Side.BID,30254.0,99842.0,,99842.0,False,False,False,False,,,,,,
5701,1612528021931461437,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:01,ABM,45.0,Side.BID,30266.0,99841.0,,99841.0,False,False,False,False,,,,,,
5711,1612528022117747819,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:01,ABM,55.0,Side.BID,30266.0,99841.0,,99841.0,False,False,False,False,,,,,,
5724,1612528051695227603,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:31,ABM,4.0,Side.BID,30290.0,99841.0,,99841.0,False,False,False,False,,,,,,
5737,1612528058892864975,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:38,ABM,9.0,Side.BID,30298.0,99838.0,,99838.0,False,False,False,False,,,,,,
5751,1612528062610179980,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:42,ABM,20.0,Side.BID,30301.0,99842.0,,99842.0,False,False,False,False,,,,,,
5760,1612528062610180030,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:42,ABM,80.0,Side.BID,30301.0,99842.0,,99842.0,False,False,False,False,,,,,,
5773,1612528066116254744,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:46,ABM,69.0,Side.ASK,30304.0,99841.0,,99841.0,False,False,False,False,,,,,,
5782,1612528066116254794,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:46,ABM,31.0,Side.ASK,30304.0,99841.0,,99841.0,False,False,False,False,,,,,,
5795,1612528114254816268,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:28:34,ABM,100.0,Side.ASK,30355.0,99843.0,,99843.0,False,False,False,False,,,,,,
5804,1612528116411908885,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:27:38,ABM,36.0,Side.BID,30298.0,99838.0,,99838.0,False,False,False,False,,,,,,
5817,1612528159561998160,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:29:19,ABM,100.0,Side.ASK,30418.0,99829.0,,99829.0,False,False,False,False,,,,,,
5830,1612528163485688714,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:29:23,ABM,64.0,Side.ASK,30421.0,99817.0,,99817.0,False,False,False,False,,,,,,
5844,1612528239879650698,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:30:39,ABM,47.0,Side.ASK,30487.0,99807.0,,99807.0,False,False,False,False,,,,,,
5853,1612528239879650748,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:30:39,ABM,6.0,Side.ASK,30487.0,99807.0,,99807.0,False,False,False,False,,,,,,
5866,1612528255727843976,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:30:55,ABM,64.0,Side.ASK,30497.0,99808.0,,99808.0,False,False,False,False,,,,,,
5880,1612528256711132570,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:30:56,ABM,94.0,Side.ASK,30498.0,99807.0,,99807.0,False,False,False,False,,,,,,
5889,1612528256711132620,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:30:56,ABM,38.0,Side.ASK,30498.0,99807.0,,99807.0,False,False,False,False,,,,,,
5898,1612528256711132670,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:30:56,ABM,100.0,Side.ASK,30498.0,99807.0,,99807.0,False,False,False,False,,,,,,
5907,1612528256711132720,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:30:56,ABM,168.0,Side.ASK,30498.0,99807.0,,99807.0,False,False,False,False,,,,,,
5916,1612528257286768912,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:30:55,ABM,36.0,Side.ASK,30497.0,99808.0,,99808.0,False,False,False,False,,,,,,
5929,1612528261174255422,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:31:01,ABM,64.0,Side.ASK,30506.0,99808.0,,99808.0,False,False,False,False,,,,,,
5938,1612528261174255472,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:31:01,ABM,36.0,Side.ASK,30506.0,99808.0,,99808.0,False,False,False,False,,,,,,
5951,1612528282356146383,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:31:22,ABM,72.0,Side.ASK,30543.0,99805.0,,99805.0,False,False,False,False,,,,,,
5961,1612528291140073166,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:31:22,ABM,28.0,Side.ASK,30543.0,99805.0,,99805.0,False,False,False,False,,,,,,
5974,1612528296680293848,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:31:36,ABM,68.0,Side.ASK,30562.0,99805.0,,99805.0,False,False,False,False,,,,,,
5983,1612528296680293898,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:31:36,ABM,29.0,Side.ASK,30562.0,99805.0,,99805.0,False,False,False,False,,,,,,
5996,1612528300163425110,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:31:40,ABM,17.0,Side.ASK,30564.0,99806.0,,99806.0,False,False,False,False,,,,,,
6009,1612528315998910029,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:31:55,ABM,100.0,Side.ASK,30576.0,99803.0,,99803.0,False,False,False,False,,,,,,
6022,1612528519617013265,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:35:19,ABM,24.0,Side.ASK,30811.0,99805.0,,99805.0,False,False,False,False,,,,,,
6031,1612528519617013315,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:35:19,ABM,7.0,Side.ASK,30811.0,99805.0,,99805.0,False,False,False,False,,,,,,
6040,1612528519617013365,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:35:19,ABM,100.0,Side.ASK,30811.0,99805.0,,99805.0,False,False,False,False,,,,,,
6050,1612528521889251649,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:35:19,ABM,69.0,Side.ASK,30811.0,99805.0,,99805.0,False,False,False,False,,,,,,
6063,1612528522957584112,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:35:22,ABM,31.0,Side.ASK,30814.0,99805.0,,99805.0,False,False,False,False,,,,,,
6073,1612528580630163289,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:35:22,ABM,69.0,Side.ASK,30814.0,99805.0,,99805.0,False,False,False,False,,,,,,
6086,1612528603292245015,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:36:43,ABM,312.0,Side.ASK,30900.0,99803.0,,99803.0,False,False,False,False,,,,,,
6095,1612528603292245065,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:36:43,ABM,88.0,Side.ASK,30900.0,99803.0,,99803.0,False,False,False,False,,,,,,
6108,1612528668103733842,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:37:48,ABM,100.0,Side.ASK,31008.0,99801.0,,99801.0,False,False,False,False,,,,,,
6121,1612528669666394333,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:37:49,ABM,2.0,Side.ASK,31012.0,99802.0,,99802.0,False,False,False,False,,,,,,
6131,1612528671118536046,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:37:49,ABM,98.0,Side.ASK,31012.0,99802.0,,99802.0,False,False,False,False,,,,,,
6144,1612528701528893947,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:38:21,ABM,29.0,Side.ASK,31082.0,99799.0,,99799.0,False,False,False,False,,,,,,
6157,1612528751881744571,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:39:11,ABM,100.0,Side.ASK,31187.0,99792.0,,99792.0,False,False,False,False,,,,,,
6170,1612528775506404206,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:39:35,ABM,100.0,Side.ASK,31206.0,99792.0,,99792.0,False,False,False,False,,,,,,
6183,1612528834734815481,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:40:34,ABM,53.0,Side.ASK,31264.0,99801.0,,99801.0,False,False,False,False,,,,,,
6192,1612528834734815531,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:40:34,ABM,47.0,Side.ASK,31264.0,99801.0,,99801.0,False,False,False,False,,,,,,
6205,1612528898182147750,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:41:38,ABM,100.0,Side.ASK,31319.0,99765.0,,99765.0,False,False,False,False,,,,,,
6218,1612528955638488634,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:42:35,ABM,13.0,Side.ASK,31390.0,99778.0,,99778.0,False,False,False,False,,,,,,
6231,1612529014639679144,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:43:34,ABM,36.0,Side.ASK,31447.0,99780.0,,99780.0,False,False,False,False,,,,,,
6241,1612529019060716927,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:43:34,ABM,64.0,Side.ASK,31447.0,99780.0,,99780.0,False,False,False,False,,,,,,
6254,1612529039085916165,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:43:59,ABM,100.0,Side.ASK,31472.0,99787.0,,99787.0,False,False,False,False,,,,,,
6267,1612529079651370677,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:44:39,ABM,75.0,Side.ASK,31550.0,99794.0,,99794.0,False,False,False,False,,,,,,
6276,1612529079651370727,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:44:39,ABM,90.0,Side.ASK,31550.0,99794.0,,99794.0,False,False,False,False,,,,,,
6289,1612529091083266517,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:44:51,ABM,10.0,Side.ASK,31583.0,99794.0,,99794.0,False,False,False,False,,,,,,
6298,1612529091083266567,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:44:51,ABM,90.0,Side.ASK,31583.0,99794.0,,99794.0,False,False,False,False,,,,,,
6311,1612529293300642151,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:48:13,ABM,72.0,Side.ASK,31886.0,99789.0,,99789.0,False,False,False,False,,,,,,
6325,1612529293547788918,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:48:13,ABM,2.0,Side.ASK,31887.0,99788.0,,99788.0,False,False,False,False,,,,,,
6334,1612529296497586458,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:48:13,ABM,28.0,Side.ASK,31886.0,99789.0,,99789.0,False,False,False,False,,,,,,
6347,1612529300664315116,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:48:20,ABM,72.0,Side.ASK,31896.0,99789.0,,99789.0,False,False,False,False,,,,,,
6356,1612529300664315166,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:48:20,ABM,5.0,Side.ASK,31896.0,99789.0,,99789.0,False,False,False,False,,,,,,
6366,1612529304070438448,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:48:20,ABM,23.0,Side.ASK,31896.0,99789.0,,99789.0,False,False,False,False,,,,,,
6379,1612529337863149727,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:48:57,ABM,28.0,Side.ASK,31936.0,99789.0,,99789.0,False,False,False,False,,,,,,
6388,1612529337863149777,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:48:57,ABM,72.0,Side.ASK,31936.0,99789.0,,99789.0,False,False,False,False,,,,,,
6401,1612529397673828939,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:49:57,ABM,28.0,Side.ASK,32010.0,99784.0,,99784.0,False,False,False,False,,,,,,
6411,1612529418212708422,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:49:57,ABM,72.0,Side.ASK,32010.0,99784.0,,99784.0,False,False,False,False,,,,,,
6424,1612529431979856050,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:50:31,ABM,100.0,Side.ASK,32039.0,99783.0,,99783.0,False,False,False,False,,,,,,
6437,1612529538434260707,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:52:18,ABM,34.0,Side.ASK,32182.0,99795.0,,99795.0,False,False,False,False,,,,,,
6447,1612529540136497415,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:52:18,ABM,66.0,Side.ASK,32182.0,99795.0,,99795.0,False,False,False,False,,,,,,
6460,1612529543420148632,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:52:23,ABM,34.0,Side.ASK,32190.0,99795.0,,99795.0,False,False,False,False,,,,,,
6469,1612529543420148682,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:52:23,ABM,100.0,Side.ASK,32190.0,99795.0,,99795.0,False,False,False,False,,,,,,
6478,1612529543420148732,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:52:23,ABM,6.0,Side.ASK,32190.0,99795.0,,99795.0,False,False,False,False,,,,,,
6488,1612529562461421074,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:52:23,ABM,60.0,Side.ASK,32190.0,99795.0,,99795.0,False,False,False,False,,,,,,
6501,1612529600523606467,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:53:20,ABM,22.0,Side.ASK,32239.0,99795.0,,99795.0,False,False,False,False,,,,,,
6510,1612529600523606517,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:53:20,ABM,8.0,Side.ASK,32239.0,99795.0,,99795.0,False,False,False,False,,,,,,
6520,1612529600742213587,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:53:20,ABM,9.0,Side.ASK,32239.0,99795.0,,99795.0,False,False,False,False,,,,,,
6529,1612529602111471474,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:53:20,ABM,61.0,Side.ASK,32239.0,99795.0,,99795.0,False,False,False,False,,,,,,
6542,1612529644798765364,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:54:04,ABM,7.0,Side.ASK,32282.0,99800.0,,99800.0,False,False,False,False,,,,,,
6551,1612529644798765414,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:54:04,ABM,93.0,Side.ASK,32282.0,99800.0,,99800.0,False,False,False,False,,,,,,
6564,1612529696693203971,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:54:56,ABM,56.0,Side.ASK,32335.0,99797.0,,99797.0,False,False,False,False,,,,,,
6574,1612529698885797933,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:54:56,ABM,44.0,Side.ASK,32335.0,99797.0,,99797.0,False,False,False,False,,,,,,
6587,1612529804864470869,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:56:44,ABM,9.0,Side.ASK,32410.0,99801.0,,99801.0,False,False,False,False,,,,,,
6596,1612529804864470919,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:56:44,ABM,91.0,Side.ASK,32410.0,99801.0,,99801.0,False,False,False,False,,,,,,
6609,1612529840369822810,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:57:20,ABM,9.0,Side.ASK,32474.0,99804.0,,99804.0,False,False,False,False,,,,,,
6618,1612529840369822860,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:57:20,ABM,91.0,Side.ASK,32474.0,99804.0,,99804.0,False,False,False,False,,,,,,
6631,1612529882074613128,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:58:02,ABM,22.0,Side.ASK,32519.0,99812.0,,99812.0,False,False,False,False,,,,,,
6640,1612529882074613178,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:58:02,ABM,78.0,Side.ASK,32519.0,99812.0,,99812.0,False,False,False,False,,,,,,
6649,1612529895378307227,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:29:23,ABM,36.0,Side.ASK,30421.0,99817.0,,99817.0,False,False,False,False,,,,,,
6662,1612529962720520913,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:59:22,ABM,100.0,Side.ASK,32622.0,99824.0,,99824.0,False,False,False,False,,,,,,
6675,1612529992748048010,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:59:52,ABM,9.0,Side.ASK,32648.0,99824.0,,99824.0,False,False,False,False,,,,,,
6684,1612529992748048060,ORDER_EXECUTED,,1106,MomentumAgent,,2021-02-05 12:59:52,ABM,91.0,Side.ASK,32648.0,99824.0,,99824.0,False,False,False,False,,,,,,
157,1612519577817949897,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:06:17,ABM,22.0,Side.ASK,18857.0,99958.0,,99958.0,False,False,False,False,,,,,,
166,1612519577817949947,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:06:17,ABM,25.0,Side.ASK,18857.0,99958.0,,99958.0,False,False,False,False,,,,,,
176,0,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:06:17,ABM,53.0,Side.ASK,18857.0,99958.0,,99958.0,False,False,False,False,,,,,,
189,1612519666867324376,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:07:46,ABM,31.0,Side.ASK,18929.0,99961.0,,99961.0,False,False,False,False,,,,,,
199,1612519671014574535,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:07:46,ABM,6.0,Side.ASK,18929.0,99961.0,,99961.0,False,False,False,False,,,,,,
208,1612519674616661540,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:07:46,ABM,63.0,Side.ASK,18929.0,99961.0,,99961.0,False,False,False,False,,,,,,
221,1612519679992438690,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:07:59,ABM,26.0,Side.ASK,18941.0,99961.0,,99961.0,False,False,False,False,,,,,,
235,1612519685991437146,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:05,ABM,57.0,Side.ASK,18952.0,99957.0,,99957.0,False,False,False,False,,,,,,
249,1612519692255467360,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:12,ABM,100.0,Side.ASK,18957.0,99956.0,,99956.0,False,False,False,False,,,,,,
262,1612519696877214064,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:16,ABM,87.0,Side.ASK,18964.0,99956.0,,99956.0,False,False,False,False,,,,,,
272,1612519698753051595,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:16,ABM,13.0,Side.ASK,18964.0,99956.0,,99956.0,False,False,False,False,,,,,,
281,1612519698753051645,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:05,ABM,43.0,Side.ASK,18952.0,99957.0,,99957.0,False,False,False,False,,,,,,
294,1612519705147124821,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:25,ABM,286.0,Side.ASK,19017.0,99952.0,,99952.0,False,False,False,False,,,,,,
308,1612519706952931559,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:26,ABM,100.0,Side.ASK,19019.0,99948.0,,99948.0,False,False,False,False,,,,,,
317,1612519732296493367,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:25,ABM,7.0,Side.ASK,19017.0,99952.0,,99952.0,False,False,False,False,,,,,,
326,1612519733768461581,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:25,ABM,2.0,Side.ASK,19017.0,99952.0,,99952.0,False,False,False,False,,,,,,
335,1612519734193948012,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:25,ABM,100.0,Side.ASK,19017.0,99952.0,,99952.0,False,False,False,False,,,,,,
344,1612519738564026711,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:08:25,ABM,5.0,Side.ASK,19017.0,99952.0,,99952.0,False,False,False,False,,,,,,
357,1612519757926804080,ORDER_EXECUTED,,1107,MomentumAgent,,2021-02-05 10:09:17,ABM,3.0,Side.ASK,19085.0,99951.0,,99951.0,False,False,False,False,,,,,,
